,GEO_CODE,Work mainly at or from home,Underground; metro; light rail; tram,Train,Bus; minibus or coach,Taxi,Motorcycle; scooter or moped,Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work
7261,E01007703,36,5,2,86,0,7,393,53,7,41,1
7262,E01007704,41,6,3,99,0,8,451,60,8,47,1
7263,E01007705,41,6,3,98,0,8,449,60,8,47,1
7264,E01007706,41,6,3,99,0,8,455,61,8,47,1
7265,E01007707,41,6,3,100,0,8,455,61,8,47,1
7266,E01007699,40,6,2,96,0,8,441,59,8,46,1
7267,E01007700,35,5,2,85,0,7,388,52,7,40,1
7268,E01020798,39,2,3,45,1,2,359,45,4,32,1
7269,E01020799,40,2,3,47,1,2,373,47,4,34,2
7270,E01020800,0,0,0,0,0,0,0,0,0,0,0
7271,E01007708,41,2,3,47,1,2,378,47,4,34,2
7272,E01007709,37,2,3,43,1,2,343,43,4,31,1
7273,E01007710,38,2,3,44,1,2,352,44,4,32,1
7274,E01007711,41,2,3,48,1,2,384,48,4,35,2
7275,E01007712,43,2,3,50,1,2,402,50,4,36,2
7276,E01007713,40,2,3,46,1,2,370,46,4,33,2
7277,E01007719,45,2,4,106,2,5,413,60,5,52,3
7278,E01007720,48,2,4,112,2,6,436,63,6,55,3
7279,E01007721,46,2,4,107,2,5,419,61,5,53,3
7280,E01007722,0,0,0,0,0,0,0,0,0,0,0
7281,E01007723,43,2,3,100,2,5,391,57,5,50,3
7282,E01007724,45,2,4,104,2,5,405,59,5,51,3
7283,E01007725,43,2,3,99,2,5,387,56,5,49,3
7284,E01007726,48,2,4,113,2,6,439,64,6,56,3
7285,E01007727,46,2,4,106,2,5,414,60,5,53,3
7286,E01007728,27,3,2,92,2,2,276,43,3,34,1
7287,E01007729,36,4,3,124,3,3,370,58,4,45,1
7288,E01007730,35,3,3,118,3,3,351,55,4,43,1
7289,E01007731,28,3,2,96,2,2,288,45,3,35,1
7290,E01007732,35,3,3,121,3,3,360,56,4,44,1
7291,E01007733,31,3,3,106,3,3,316,49,3,39,1
7292,E01007734,25,1,4,100,3,3,208,52,5,68,1
7293,E01007735,22,0,3,90,3,3,186,46,5,61,1
7294,E01007736,23,0,3,94,3,3,196,49,5,64,1
7295,E01007737,23,0,3,95,3,3,196,49,5,64,1
7296,E01007738,22,0,3,91,3,3,189,47,5,62,1
7297,E01007739,24,1,3,98,3,3,203,51,5,66,1
7298,E01007740,41,14,5,129,3,7,426,67,8,50,2
7299,E01007741,41,14,5,129,3,7,428,68,8,50,2
7300,E01007742,38,12,4,117,2,7,389,61,7,46,2
7301,E01007743,37,12,4,114,2,7,378,60,7,44,2
7302,E01007744,37,12,4,115,2,7,379,60,7,44,2
7303,E01007745,39,13,5,121,3,7,401,63,7,47,2
7304,E01007746,41,14,5,128,3,7,424,67,8,50,2
7305,E01007751,67,5,6,56,2,5,457,48,7,43,2
7306,E01007752,70,5,7,58,2,5,476,50,7,45,2
7307,E01007753,71,5,7,59,2,5,482,51,7,46,2
7308,E01007747,60,4,6,50,2,4,411,43,6,39,2
7309,E01007748,69,5,7,58,2,5,472,50,7,45,2
7310,E01007749,69,5,7,58,2,5,473,50,7,45,2
7311,E01007750,67,5,6,56,2,5,460,49,7,44,2
7312,E01007754,39,1,3,81,1,7,391,61,6,62,2
7313,E01007755,39,1,3,81,1,6,388,61,6,61,2
7314,E01007756,41,1,3,84,1,7,405,63,6,64,2
7315,E01007757,45,1,3,92,1,7,444,69,6,70,2
7316,E01007758,39,1,3,81,1,7,391,61,6,62,2
7317,E01007759,39,1,3,81,1,7,390,61,6,62,2
7318,E01007760,44,1,3,91,1,7,435,68,6,69,2
7319,E01007761,44,1,3,91,1,7,439,69,6,69,2
7320,E01007762,37,1,3,78,1,6,373,58,5,59,2
7321,E01007763,38,1,3,80,1,6,382,60,5,60,2
7322,E01007764,40,1,3,82,1,7,394,62,6,62,2
7323,E01007771,36,2,4,87,3,5,325,54,6,62,3
7324,E01007772,30,2,4,73,3,4,275,46,5,53,3
7325,E01007773,36,2,4,88,3,5,330,55,6,63,3
7326,E01007774,32,2,4,78,3,4,292,49,5,56,3
7327,E01007775,34,2,4,82,3,5,309,52,6,59,3
7328,E01007776,34,2,4,83,3,5,311,52,6,59,3
7329,E01007777,38,2,5,92,3,5,346,58,6,66,3
7330,E01007778,34,2,4,101,2,8,367,58,7,46,3
7331,E01007779,29,2,4,85,1,6,309,49,6,39,2
7332,E01007780,34,2,4,100,2,7,366,58,7,46,3
7333,E01007781,35,2,4,104,2,8,380,60,7,48,3
7334,E01007782,35,2,4,104,2,8,380,60,7,48,3
7335,E01007783,38,2,5,112,2,8,410,64,8,52,3
7336,E01007784,35,2,4,103,2,8,376,59,7,47,3
7337,E01010960,9,0,1,7,0,1,70,9,2,10,1
7338,E01010961,8,0,1,6,0,1,61,7,1,9,0
7339,E01010962,0,0,0,0,0,0,0,0,0,0,0
7340,E01010963,0,0,0,0,0,0,0,0,0,0,0
7341,E01010964,10,0,1,8,0,1,73,9,2,11,1
7342,E01010965,9,0,1,7,0,1,66,8,2,10,0
7343,E01010966,10,0,1,8,0,1,75,9,2,11,1
7344,E01010967,9,0,1,7,0,1,69,9,2,10,0
7345,E01024835,12,0,1,9,0,1,88,11,2,13,1
7346,E01024836,10,0,1,8,0,1,75,9,2,11,1
7347,E01024837,11,0,1,9,0,1,85,10,2,12,1
7348,E01024838,10,0,1,8,0,1,75,9,2,11,1
7349,E01025627,11,0,1,8,0,1,79,10,2,11,1
7350,E01007785,8,0,1,6,0,1,62,8,1,9,0
7351,E01007786,8,0,1,6,0,1,60,7,1,9,0
7352,E01007787,10,0,1,7,0,1,72,9,2,10,1
7353,E01007788,9,0,1,7,0,1,70,9,2,10,1
7354,E01007789,10,0,1,8,0,1,75,9,2,11,1
7355,E01007790,9,0,1,7,0,1,69,9,2,10,0
7356,E01007791,10,0,1,8,0,1,73,9,2,11,1
7357,E01007792,9,0,1,7,0,1,70,9,2,10,1
7358,E01000921,10,0,1,7,0,1,71,9,2,10,1
7359,E01000923,10,0,1,8,0,1,72,9,2,10,1
7360,E01000924,10,0,1,8,0,1,77,9,2,11,1
7361,E01000928,10,0,1,8,0,1,77,9,2,11,1
7362,E01025020,8,0,1,7,0,1,63,8,1,9,0
7363,E01025021,9,0,1,7,0,1,68,8,2,10,0
7364,E01025022,9,0,1,7,0,1,65,8,1,9,0
7365,E01021707,9,0,1,7,0,1,67,8,2,10,0
7366,E01021708,10,0,1,8,0,1,75,9,2,11,1
7367,E01021709,11,0,1,8,0,1,79,10,2,11,1
7368,E01021710,13,0,1,10,0,1,99,12,2,14,1
7369,E01031303,10,0,1,7,0,1,72,9,2,10,1
7370,E01031305,10,0,1,8,0,1,74,9,2,11,1
7371,E01031306,10,0,1,8,0,1,72,9,2,10,1
7372,E01031307,10,0,1,8,0,1,76,9,2,11,1
7373,E01031298,10,0,1,8,0,1,77,9,2,11,1
7374,E01031299,10,0,1,8,0,1,72,9,2,10,1
7375,E01030002,10,0,1,8,0,1,72,9,2,10,1
7376,E01030003,10,0,1,7,0,1,72,9,2,10,1
7377,E01030004,8,0,1,6,0,1,62,8,1,9,0
7378,E01030005,10,0,1,7,0,1,72,9,2,10,1
7379,E01030006,10,0,1,7,0,1,72,9,2,10,1
7380,E01029518,11,0,1,9,0,1,84,10,2,12,1
7381,E01029519,11,0,1,9,0,1,83,10,2,12,1
7382,E01029520,11,0,1,8,0,1,81,10,2,12,1
7383,E01007793,32,1,17,56,0,5,388,53,6,59,1
7384,E01007794,32,1,17,55,0,5,385,53,6,59,1
7385,E01007795,34,1,18,58,0,6,406,56,7,62,1
7386,E01007796,25,1,13,43,0,4,299,41,5,46,1
7387,E01007797,33,1,17,56,0,5,390,54,6,60,1
7388,E01007798,30,1,15,51,0,5,356,49,6,54,1
7389,E01007799,32,1,16,55,0,5,381,52,6,58,1
7390,E01007800,33,1,17,57,0,6,396,54,7,61,1
7391,E01007801,35,8,2,79,1,4,346,44,4,24,2
7392,E01007802,37,9,2,85,1,5,374,47,5,26,2
7393,E01007803,37,9,2,84,1,5,370,47,4,26,2
7394,E01007804,41,10,3,92,1,5,407,51,5,28,2
7395,E01007805,40,9,3,90,1,5,398,50,5,28,2
7396,E01007806,35,8,2,80,1,4,351,44,4,25,2
7397,E01007807,40,10,3,91,1,5,400,51,5,28,2
7398,E01007808,43,10,3,98,1,5,429,54,5,30,2
7399,E01007809,53,1,5,73,1,7,413,55,7,51,0
7400,E01007810,53,1,5,74,1,7,418,55,7,52,0
7401,E01007811,43,1,4,60,1,6,339,45,5,42,0
7402,E01007812,43,1,4,59,1,6,337,45,5,41,0
7403,E01007813,43,1,4,59,1,6,338,45,5,42,0
7404,E01007814,35,1,4,49,1,5,277,37,4,34,0
7405,E01007815,51,1,5,71,1,7,404,53,6,50,0
7406,E01007816,43,1,7,54,2,6,380,54,6,57,2
7407,E01007817,41,1,7,52,2,6,361,51,6,54,2
7408,E01007818,45,1,8,57,2,7,396,56,7,60,2
7409,E01007819,44,1,7,55,2,6,387,55,6,58,2
7410,E01007820,43,1,7,54,2,6,377,54,6,57,2
7411,E01007821,44,1,7,55,2,6,385,55,6,58,2
7412,E01007822,45,1,8,56,2,6,394,56,6,59,2
7413,E01007823,62,4,5,155,1,4,474,50,11,59,1
7414,E01007824,51,3,4,128,1,4,390,41,9,49,1
7415,E01007825,53,4,4,133,1,4,405,43,9,50,1
7416,E01007826,55,4,4,138,1,4,421,44,9,52,1
7417,E01007827,58,4,5,145,1,4,444,47,10,55,1
