CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,Under 10 km,10 km to 30 km,30 km and over,Work from home,Other
21771,00GAQQ,00GAQQ : Wormsley Ridge,Standard Table (ST) wards,SWARD,521,359,87,,367
21772,00GFNM,00GFNM : Apley Castle,Standard Table (ST) wards,SWARD,1065,226,204,,149
21773,00GFNN,00GFNN : Arleston,Standard Table (ST) wards,SWARD,1059,87,79,,131
21774,00GFNP,00GFNP : Brookside,Standard Table (ST) wards,SWARD,2523,309,210,,348
21775,00GFNQ,00GFNQ : Church Aston and Lilleshall,Standard Table (ST) wards,SWARD,682,342,142,,223
21776,00GFNR,00GFNR : College,Standard Table (ST) wards,SWARD,836,143,98,,155
21777,00GFNS,00GFNS : Cuckoo Oak,Standard Table (ST) wards,SWARD,1713,315,151,,236
21778,00GFNT,00GFNT : Dawley Magna,Standard Table (ST) wards,SWARD,3483,428,287,,463
21779,00GFNU,00GFNU : Donnington,Standard Table (ST) wards,SWARD,1842,253,111,,180
21780,00GFNW,00GFNW : Dothill,Standard Table (ST) wards,SWARD,931,184,115,,128
21781,00GFNX,00GFNX : Edgmond,Standard Table (ST) wards,SWARD,542,424,152,,297
21782,00GFNY,00GFNY : Ercall,Standard Table (ST) wards,SWARD,862,160,118,,156
21783,00GFNZ,00GFNZ : Ercall Magna,Standard Table (ST) wards,SWARD,485,437,144,,289
21784,00GFPA,00GFPA : Hadley and Leegomery,Standard Table (ST) wards,SWARD,3164,396,314,,411
21785,00GFPB,00GFPB : Haygate,Standard Table (ST) wards,SWARD,801,115,80,,109
21786,00GFPC,00GFPC : Horsehay and Lightmoor,Standard Table (ST) wards,SWARD,999,191,192,,184
21787,00GFPD,00GFPD : Ironbridge Gorge,Standard Table (ST) wards,SWARD,678,235,199,,237
21788,00GFPE,00GFPE : Ketley and Oakengates,Standard Table (ST) wards,SWARD,3165,459,292,,399
21789,00GFPF,00GFPF : Lawley and Overdale,Standard Table (ST) wards,SWARD,1688,306,175,,236
21790,00GFPG,00GFPG : Madeley,Standard Table (ST) wards,SWARD,1695,265,153,,320
21791,00GFPH,00GFPH : Malinslee,Standard Table (ST) wards,SWARD,1852,166,113,,201
21792,00GFPJ,00GFPJ : Muxton,Standard Table (ST) wards,SWARD,2005,433,337,,349
21793,00GFPK,00GFPK : Newport East,Standard Table (ST) wards,SWARD,519,510,134,,191
21794,00GFPL,00GFPL : Newport North,Standard Table (ST) wards,SWARD,489,595,142,,149
21795,00GFPM,00GFPM : Newport South,Standard Table (ST) wards,SWARD,605,445,73,,167
21796,00GFPN,00GFPN : Newport West,Standard Table (ST) wards,SWARD,600,504,125,,146
21797,00GFPP,00GFPP : Park,Standard Table (ST) wards,SWARD,905,126,84,,120
21798,00GFPQ,00GFPQ : Priorslee,Standard Table (ST) wards,SWARD,1752,668,475,,396
21799,00GFPR,00GFPR : St Georges,Standard Table (ST) wards,SWARD,2057,249,169,,276
21800,00GFPS,00GFPS : Shawbirch,Standard Table (ST) wards,SWARD,1127,299,220,,160
21801,00GFPT,00GFPT : The Nedge,Standard Table (ST) wards,SWARD,3552,419,250,,396
21802,00GFPU,00GFPU : Woodside,Standard Table (ST) wards,SWARD,2020,198,134,,266
21803,00GFPW,00GFPW : Wrockwardine,Standard Table (ST) wards,SWARD,1391,456,297,,411
21804,00GFPX,00GFPX : Wrockwardine Wood and Trench,Standard Table (ST) wards,SWARD,2596,227,188,,291
21805,00GLMX,00GLMX : Abbey Green,Standard Table (ST) wards,SWARD,3379,351,166,,492
21806,00GLMY,00GLMY : Bentilee and Townsend,Standard Table (ST) wards,SWARD,3060,396,149,,397
21807,00GLMZ,00GLMZ : Berryhill and Hanley East,Standard Table (ST) wards,SWARD,3351,343,166,,401
21808,00GLNA,00GLNA : Blurton,Standard Table (ST) wards,SWARD,3109,387,154,,435
21809,00GLNB,00GLNB : Burslem North,Standard Table (ST) wards,SWARD,4010,397,147,,496
21810,00GLNC,00GLNC : Burslem South,Standard Table (ST) wards,SWARD,3540,364,156,,467
21811,00GLND,00GLND : Chell and Packmoor,Standard Table (ST) wards,SWARD,3629,560,205,,478
21812,00GLNE,00GLNE : East Valley,Standard Table (ST) wards,SWARD,3853,360,188,,506
21813,00GLNF,00GLNF : Fenton,Standard Table (ST) wards,SWARD,4091,501,148,,536
21814,00GLNG,00GLNG : Hanley West and Shelton,Standard Table (ST) wards,SWARD,2256,245,284,,287
21815,00GLNH,00GLNH : Hartshill and Penkhull,Standard Table (ST) wards,SWARD,4428,473,315,,554
21816,00GLNJ,00GLNJ : Longton North,Standard Table (ST) wards,SWARD,4932,723,262,,586
21817,00GLNK,00GLNK : Longton South,Standard Table (ST) wards,SWARD,3710,627,216,,591
21818,00GLNL,00GLNL : Meir Park and Sandon,Standard Table (ST) wards,SWARD,3919,1075,330,,610
21819,00GLNM,00GLNM : Northwood and Birches Head,Standard Table (ST) wards,SWARD,4389,429,214,,599
21820,00GLNN,00GLNN : Norton and Bradeley,Standard Table (ST) wards,SWARD,3620,398,149,,518
21821,00GLNP,00GLNP : Stoke and Trent Vale,Standard Table (ST) wards,SWARD,4074,439,248,,486
21822,00GLNQ,00GLNQ : Trentham and Hanford,Standard Table (ST) wards,SWARD,4154,755,375,,696
21823,00GLNR,00GLNR : Tunstall,Standard Table (ST) wards,SWARD,3690,472,174,,454
21824,00GLNS,00GLNS : Weston and Meir North,Standard Table (ST) wards,SWARD,3362,682,187,,459
21825,00HANP,00HANP : Abbey,Standard Table (ST) wards,SWARD,1492,450,210,,440
21826,00HANQ,00HANQ : Bathavon North,Standard Table (ST) wards,SWARD,1671,663,222,,614
21827,00HANR,00HANR : Bathavon South,Standard Table (ST) wards,SWARD,710,225,57,,336
21828,00HANS,00HANS : Bathavon West,Standard Table (ST) wards,SWARD,608,215,65,,247
21829,00HANT,00HANT : Bathwick,Standard Table (ST) wards,SWARD,645,184,157,,243
21830,00HANU,00HANU : Chew Valley North,Standard Table (ST) wards,SWARD,394,333,60,,304
21831,00HANW,00HANW : Chew Valley South,Standard Table (ST) wards,SWARD,262,470,68,,259
21832,00HANX,00HANX : Clutton,Standard Table (ST) wards,SWARD,402,545,49,,254
21833,00HANY,00HANY : Combe Down,Standard Table (ST) wards,SWARD,1350,383,91,,364
21834,00HANZ,00HANZ : Farmborough,Standard Table (ST) wards,SWARD,596,330,45,,293
21835,00HAPA,00HAPA : High Littleton,Standard Table (ST) wards,SWARD,478,684,73,,246
21836,00HAPB,00HAPB : Keynsham East,Standard Table (ST) wards,SWARD,1653,453,113,,355
21837,00HAPC,00HAPC : Keynsham North,Standard Table (ST) wards,SWARD,1552,409,95,,308
21838,00HAPD,00HAPD : Keynsham South,Standard Table (ST) wards,SWARD,1480,397,81,,279
21839,00HAPE,00HAPE : Kingsmead,Standard Table (ST) wards,SWARD,1614,523,182,,425
21840,00HAPF,00HAPF : Lambridge,Standard Table (ST) wards,SWARD,1494,500,155,,447
21841,00HAPG,00HAPG : Lansdown,Standard Table (ST) wards,SWARD,1119,394,205,,398
21842,00HAPH,00HAPH : Lyncombe,Standard Table (ST) wards,SWARD,1359,538,160,,406
21843,00HAPJ,00HAPJ : Mendip,Standard Table (ST) wards,SWARD,336,658,72,,275
21844,00HAPK,00HAPK : Midsomer Norton North,Standard Table (ST) wards,SWARD,1261,1060,108,,332
21845,00HAPL,00HAPL : Midsomer Norton Redfield,Standard Table (ST) wards,SWARD,1305,853,85,,283
21846,00HAPM,00HAPM : Newbridge,Standard Table (ST) wards,SWARD,1648,480,148,,366
21847,00HAPN,00HAPN : Odd Down,Standard Table (ST) wards,SWARD,1701,442,107,,341
21848,00HAPP,00HAPP : Oldfield,Standard Table (ST) wards,SWARD,1528,382,111,,298
21849,00HAPQ,00HAPQ : Paulton,Standard Table (ST) wards,SWARD,1158,893,82,,321
21850,00HAPR,00HAPR : Peasedown,Standard Table (ST) wards,SWARD,1955,795,149,,429
21851,00HAPS,00HAPS : Publow and Whitchurch,Standard Table (ST) wards,SWARD,673,246,49,,216
21852,00HAPT,00HAPT : Radstock,Standard Table (ST) wards,SWARD,1136,1063,85,,317
21853,00HAPU,00HAPU : Saltford,Standard Table (ST) wards,SWARD,960,547,74,,351
21854,00HAPW,00HAPW : Southdown,Standard Table (ST) wards,SWARD,1876,455,77,,328
21855,00HAPX,00HAPX : Timsbury,Standard Table (ST) wards,SWARD,560,405,67,,193
21856,00HAPY,00HAPY : Twerton,Standard Table (ST) wards,SWARD,1544,362,105,,270
21857,00HAPZ,00HAPZ : Walcot,Standard Table (ST) wards,SWARD,1721,657,238,,475
21858,00HAQA,00HAQA : Westfield,Standard Table (ST) wards,SWARD,1455,1073,98,,305
21859,00HAQB,00HAQB : Westmoreland,Standard Table (ST) wards,SWARD,1715,505,132,,341
21860,00HAQC,00HAQC : Weston,Standard Table (ST) wards,SWARD,1366,400,132,,350
21861,00HAQD,00HAQD : Widcombe,Standard Table (ST) wards,SWARD,1387,468,220,,409
21862,00HBNM,00HBNM : Ashley,Standard Table (ST) wards,SWARD,4091,297,283,,755
21863,00HBNN,00HBNN : Avonmouth,Standard Table (ST) wards,SWARD,4381,457,119,,514
21864,00HBNP,00HBNP : Bedminster,Standard Table (ST) wards,SWARD,4179,521,153,,580
21865,00HBNQ,00HBNQ : Bishopston,Standard Table (ST) wards,SWARD,4812,352,396,,756
21866,00HBNR,00HBNR : Bishopsworth,Standard Table (ST) wards,SWARD,3457,682,96,,575
21867,00HBNS,00HBNS : Brislington East,Standard Table (ST) wards,SWARD,4376,604,154,,643
21868,00HBNT,00HBNT : Brislington West,Standard Table (ST) wards,SWARD,4108,625,188,,605
21869,00HBNU,00HBNU : Cabot,Standard Table (ST) wards,SWARD,3387,258,298,,566
21870,00HBNW,00HBNW : Clifton,Standard Table (ST) wards,SWARD,3800,450,381,,739
21871,00HBNX,00HBNX : Clifton East,Standard Table (ST) wards,SWARD,3699,351,394,,616
21872,00HBNY,00HBNY : Cotham,Standard Table (ST) wards,SWARD,4531,358,425,,686
21873,00HBNZ,00HBNZ : Easton,Standard Table (ST) wards,SWARD,4039,331,161,,534
21874,00HBPA,00HBPA : Eastville,Standard Table (ST) wards,SWARD,4216,339,245,,575
21875,00HBPB,00HBPB : Filwood,Standard Table (ST) wards,SWARD,3099,460,93,,423
21876,00HBPC,00HBPC : Frome Vale,Standard Table (ST) wards,SWARD,3646,292,178,,530
21877,00HBPD,00HBPD : Hartcliffe,Standard Table (ST) wards,SWARD,3214,706,90,,549
21878,00HBPE,00HBPE : Henbury,Standard Table (ST) wards,SWARD,3174,253,118,,393
21879,00HBPF,00HBPF : Hengrove,Standard Table (ST) wards,SWARD,4010,766,114,,620
21880,00HBPG,00HBPG : Henleaze,Standard Table (ST) wards,SWARD,3798,295,330,,700
21881,00HBPH,00HBPH : Hillfields,Standard Table (ST) wards,SWARD,4333,378,151,,629
21882,00HBPJ,00HBPJ : Horfield,Standard Table (ST) wards,SWARD,4092,269,246,,582
21883,00HBPK,00HBPK : Kingsweston,Standard Table (ST) wards,SWARD,3503,236,117,,457
21884,00HBPL,00HBPL : Knowle,Standard Table (ST) wards,SWARD,3798,567,148,,682
21885,00HBPM,00HBPM : Lawrence Hill,Standard Table (ST) wards,SWARD,3077,223,136,,449
21886,00HBPN,00HBPN : Lockleaze,Standard Table (ST) wards,SWARD,3605,220,169,,491
21887,00HBPP,00HBPP : Redland,Standard Table (ST) wards,SWARD,4278,334,348,,661
21888,00HBPQ,00HBPQ : St George East,Standard Table (ST) wards,SWARD,4524,522,147,,649
21889,00HBPR,00HBPR : St George West,Standard Table (ST) wards,SWARD,3978,421,162,,602
21890,00HBPS,00HBPS : Southmead,Standard Table (ST) wards,SWARD,3738,232,120,,456
21891,00HBPT,00HBPT : Southville,Standard Table (ST) wards,SWARD,3989,412,162,,628
21892,00HBPU,00HBPU : Stockwood,Standard Table (ST) wards,SWARD,3703,744,142,,601
21893,00HBPW,00HBPW : Stoke Bishop,Standard Table (ST) wards,SWARD,2515,222,360,,568
21894,00HBPX,00HBPX : Westbury-on-Trym,Standard Table (ST) wards,SWARD,3461,303,242,,642
21895,00HBPY,00HBPY : Whitchurch Park,Standard Table (ST) wards,SWARD,3357,768,105,,574
21896,00HBPZ,00HBPZ : Windmill Hill,Standard Table (ST) wards,SWARD,4378,574,211,,691
21897,00HCNP,00HCNP : Backwell,Standard Table (ST) wards,SWARD,1030,972,115,,441
21898,00HCNQ,00HCNQ : Banwell and Winscombe,Standard Table (ST) wards,SWARD,1676,1272,297,,787
21899,00HCNR,00HCNR : Blagdon and Churchill,Standard Table (ST) wards,SWARD,567,806,126,,460
21900,00HCNS,00HCNS : Clevedon Central,Standard Table (ST) wards,SWARD,646,514,78,,231
21901,00HCNT,00HCNT : Clevedon East,Standard Table (ST) wards,SWARD,746,619,81,,262
21902,00HCNU,00HCNU : Clevedon North,Standard Table (ST) wards,SWARD,377,425,70,,239
21903,00HCNW,00HCNW : Clevedon South,Standard Table (ST) wards,SWARD,785,727,77,,210
21904,00HCNX,00HCNX : Clevedon Walton,Standard Table (ST) wards,SWARD,387,453,80,,273
21905,00HCNY,00HCNY : Clevedon West,Standard Table (ST) wards,SWARD,730,646,88,,249
21906,00HCNZ,00HCNZ : Clevedon Yeo,Standard Table (ST) wards,SWARD,806,713,87,,230
21907,00HCPA,00HCPA : Congresbury,Standard Table (ST) wards,SWARD,548,714,85,,293
21908,00HCPB,00HCPB : Easton-in-Gordano,Standard Table (ST) wards,SWARD,775,165,68,,265
21909,00HCPC,00HCPC : Gordano,Standard Table (ST) wards,SWARD,512,423,77,,282
21910,00HCPD,00HCPD : Hutton and Locking,Standard Table (ST) wards,SWARD,1322,545,329,,401
21911,00HCPE,00HCPE : Kewstoke,Standard Table (ST) wards,SWARD,756,475,184,,341
21912,00HCPF,00HCPF : Nailsea East,Standard Table (ST) wards,SWARD,1429,1598,206,,482
21913,00HCPG,00HCPG : Nailsea North and West,Standard Table (ST) wards,SWARD,1972,1887,159,,629
21914,00HCPH,00HCPH : Pill,Standard Table (ST) wards,SWARD,1226,208,62,,229
21915,00HCPJ,00HCPJ : Portishead Central,Standard Table (ST) wards,SWARD,331,226,16,,108
21916,00HCPK,00HCPK : Portishead Coast,Standard Table (ST) wards,SWARD,439,543,84,,202
21917,00HCPL,00HCPL : Portishead East,Standard Table (ST) wards,SWARD,686,831,108,,211
21918,00HCPM,00HCPM : Portishead Redcliffe Bay,Standard Table (ST) wards,SWARD,465,662,64,,228
21919,00HCPN,00HCPN : Portishead South and North Weston,Standard Table (ST) wards,SWARD,674,589,65,,213
21920,00HCPP,00HCPP : Portishead West,Standard Table (ST) wards,SWARD,650,703,75,,223
21921,00HCPQ,00HCPQ : Weston-super-Mare Central,Standard Table (ST) wards,SWARD,1333,401,223,,408
21922,00HCPR,00HCPR : Weston-super-Mare Clarence and Uphill,Standard Table (ST) wards,SWARD,2035,628,446,,587
21923,00HCPS,00HCPS : Weston-super-Mare East,Standard Table (ST) wards,SWARD,2338,1155,431,,629
21924,00HCPT,00HCPT : Weston-super-Mare Milton and Old Worle,Standard Table (ST) wards,SWARD,2227,881,387,,595
21925,00HCPU,00HCPU : Weston-super-Mare North Worle,Standard Table (ST) wards,SWARD,2673,1403,464,,678
21926,00HCPW,00HCPW : Weston-super-Mare South,Standard Table (ST) wards,SWARD,2461,576,290,,424
21927,00HCPX,00HCPX : Weston-super-Mare South Worle,Standard Table (ST) wards,SWARD,2285,1090,318,,555
21928,00HCPY,00HCPY : Weston-super-Mare West,Standard Table (ST) wards,SWARD,1800,766,423,,678
21929,00HCPZ,00HCPZ : Winford,Standard Table (ST) wards,SWARD,678,336,66,,339
21930,00HCQA,00HCQA : Wraxall and Long Ashton,Standard Table (ST) wards,SWARD,1859,611,169,,544
21931,00HCQB,00HCQB : Wrington,Standard Table (ST) wards,SWARD,479,611,79,,291
21932,00HCQC,00HCQC : Yatton,Standard Table (ST) wards,SWARD,1630,1983,241,,771
21933,00HDNR,00HDNR : Almondsbury,Standard Table (ST) wards,SWARD,1075,322,95,,313
21934,00HDNS,00HDNS : Alveston,Standard Table (ST) wards,SWARD,649,388,81,,237
21935,00HDNT,00HDNT : Bitton,Standard Table (ST) wards,SWARD,1005,366,63,,292
21936,00HDNU,00HDNU : Boyd Valley,Standard Table (ST) wards,SWARD,1606,1132,217,,672
21937,00HDNW,00HDNW : Bradley Stoke  Baileys Court,Standard Table (ST) wards,SWARD,2046,298,159,,298
21938,00HDNX,00HDNX : Bradley Stoke  Bowsland,Standard Table (ST) wards,SWARD,3429,972,346,,543
21939,00HDNY,00HDNY : Bradley Stoke  Sherbourne,Standard Table (ST) wards,SWARD,2268,363,229,,301
21940,00HDNZ,00HDNZ : Charfield,Standard Table (ST) wards,SWARD,871,702,148,,315
21941,00HDPA,00HDPA : Chipping Sodbury,Standard Table (ST) wards,SWARD,1262,1495,203,,430
21942,00HDPB,00HDPB : Cotswold Edge,Standard Table (ST) wards,SWARD,567,623,148,,501
21943,00HDPC,00HDPC : Dodington,Standard Table (ST) wards,SWARD,2073,1434,194,,475
21944,00HDPD,00HDPD : Downend,Standard Table (ST) wards,SWARD,3691,379,232,,654
21945,00HDPE,00HDPE : Filton,Standard Table (ST) wards,SWARD,3717,326,216,,486
21946,00HDPF,00HDPF : Frampton Cotterell,Standard Table (ST) wards,SWARD,1805,714,131,,416
21947,00HDPG,00HDPG : Hanham,Standard Table (ST) wards,SWARD,3478,577,184,,600
21948,00HDPH,00HDPH : Kings Chase,Standard Table (ST) wards,SWARD,3893,474,132,,574
21949,00HDPJ,00HDPJ : Ladden Brook,Standard Table (ST) wards,SWARD,693,644,145,,384
21950,00HDPK,00HDPK : Longwell Green,Standard Table (ST) wards,SWARD,2640,697,134,,478
21951,00HDPL,00HDPL : Oldland Common,Standard Table (ST) wards,SWARD,2497,731,144,,434
21952,00HDPM,00HDPM : Parkwall,Standard Table (ST) wards,SWARD,2806,642,150,,495
21953,00HDPN,00HDPN : Patchway,Standard Table (ST) wards,SWARD,4033,483,188,,574
21954,00HDPP,00HDPP : Pilning and Severn Beach,Standard Table (ST) wards,SWARD,1052,508,103,,207
21955,00HDPQ,00HDPQ : Rodway,Standard Table (ST) wards,SWARD,3781,363,141,,571
21956,00HDPR,00HDPR : Severn,Standard Table (ST) wards,SWARD,660,568,108,,440
21957,00HDPS,00HDPS : Siston,Standard Table (ST) wards,SWARD,5221,963,483,,982
21958,00HDPT,00HDPT : Staple Hill,Standard Table (ST) wards,SWARD,2414,236,120,,360
21959,00HDPU,00HDPU : Stoke Gifford,Standard Table (ST) wards,SWARD,4612,505,300,,702
21960,00HDPW,00HDPW : Thornbury North,Standard Table (ST) wards,SWARD,1385,1384,273,,461
21961,00HDPX,00HDPX : Thornbury South,Standard Table (ST) wards,SWARD,1407,1230,212,,457
21962,00HDPY,00HDPY : Westerleigh,Standard Table (ST) wards,SWARD,791,378,66,,327
21963,00HDPZ,00HDPZ : Winterbourne,Standard Table (ST) wards,SWARD,2952,541,235,,657
21964,00HDQA,00HDQA : Woodstock,Standard Table (ST) wards,SWARD,4142,687,153,,683
21965,00HDQB,00HDQB : Yate Central,Standard Table (ST) wards,SWARD,1775,1215,159,,433
21966,00HDQC,00HDQC : Yate North,Standard Table (ST) wards,SWARD,1448,1684,277,,535
21967,00HDQD,00HDQD : Yate West,Standard Table (ST) wards,SWARD,1647,1314,156,,408
21968,00HGMX,00HGMX : Budshead,Standard Table (ST) wards,SWARD,4219,202,247,,659
21969,00HGMY,00HGMY : Compton,Standard Table (ST) wards,SWARD,4187,140,328,,702
21970,00HGMZ,00HGMZ : Devonport,Standard Table (ST) wards,SWARD,4674,299,301,,828
21971,00HGNA,00HGNA : Drake,Standard Table (ST) wards,SWARD,2415,64,455,,369
21972,00HGNB,00HGNB : Efford and Lipson,Standard Table (ST) wards,SWARD,4586,155,277,,665
21973,00HGNC,00HGNC : Eggbuckland,Standard Table (ST) wards,SWARD,4670,133,302,,654
21974,00HGND,00HGND : Ham,Standard Table (ST) wards,SWARD,3972,237,176,,537
21975,00HGNE,00HGNE : Honicknowle,Standard Table (ST) wards,SWARD,4147,256,218,,536
21976,00HGNF,00HGNF : Moor View,Standard Table (ST) wards,SWARD,5020,155,276,,604
21977,00HGNG,00HGNG : Peverell,Standard Table (ST) wards,SWARD,4888,162,361,,754
21978,00HGNH,00HGNH : Plympton Chaddlewood,Standard Table (ST) wards,SWARD,3337,443,344,,446
21979,00HGNJ,00HGNJ : Plympton Erle,Standard Table (ST) wards,SWARD,3215,247,235,,492
21980,00HGNK,00HGNK : Plympton St Mary,Standard Table (ST) wards,SWARD,4552,260,293,,737
21981,00HGNL,00HGNL : Plymstock Dunstone,Standard Table (ST) wards,SWARD,4491,235,299,,744
21982,00HGNM,00HGNM : Plymstock Radford,Standard Table (ST) wards,SWARD,3955,166,258,,781
21983,00HGNN,00HGNN : St Budeaux,Standard Table (ST) wards,SWARD,3978,387,234,,593
21984,00HGNP,00HGNP : St Peter and the Waterfront,Standard Table (ST) wards,SWARD,3712,124,297,,645
21985,00HGNQ,00HGNQ : Southway,Standard Table (ST) wards,SWARD,4557,198,273,,620
21986,00HGNR,00HGNR : Stoke,Standard Table (ST) wards,SWARD,4337,233,290,,743
21987,00HGNS,00HGNS : Sutton and Mount Gould,Standard Table (ST) wards,SWARD,4559,175,348,,642
21988,00HHMN,00HHMN : Berry Head-with-Furzeham,Standard Table (ST) wards,SWARD,2591,353,264,,697
21989,00HHMP,00HHMP : Blatchcombe,Standard Table (ST) wards,SWARD,3098,294,284,,554
21990,00HHMQ,00HHMQ : Churston-with-Galmpton,Standard Table (ST) wards,SWARD,1659,208,187,,451
21991,00HHMR,00HHMR : Clifton-with-Maidenway,Standard Table (ST) wards,SWARD,2295,214,162,,432
21992,00HHMS,00HHMS : Cockington-with-Chelston,Standard Table (ST) wards,SWARD,3460,357,219,,835
21993,00HHMT,00HHMT : Ellacombe,Standard Table (ST) wards,SWARD,2433,212,145,,498
21994,00HHMU,00HHMU : Goodrington-with-Roselands,Standard Table (ST) wards,SWARD,2165,195,190,,431
21995,00HHMW,00HHMW : Preston,Standard Table (ST) wards,SWARD,2882,224,289,,731
21996,00HHMX,00HHMX : Roundham-with-Hyde,Standard Table (ST) wards,SWARD,1800,196,132,,552
21997,00HHMY,00HHMY : St Marychurch,Standard Table (ST) wards,SWARD,3222,330,192,,814
21998,00HHMZ,00HHMZ : St Mary's-with-Summercombe,Standard Table (ST) wards,SWARD,1709,362,194,,523
21999,00HHNA,00HHNA : Shiphay-with-the-Willows,Standard Table (ST) wards,SWARD,2879,361,186,,550
22000,00HHNB,00HHNB : Tormohun,Standard Table (ST) wards,SWARD,3348,303,208,,911
22001,00HHNC,00HHNC : Watcombe,Standard Table (ST) wards,SWARD,2091,268,83,,390
22002,00HHND,00HHND : Wellswood,Standard Table (ST) wards,SWARD,1827,266,207,,607
22003,00HNMW,00HNMW : Boscombe East,Standard Table (ST) wards,SWARD,2757,417,295,,731
22004,00HNMX,00HNMX : Boscombe West,Standard Table (ST) wards,SWARD,2286,309,243,,493
22005,00HNMY,00HNMY : Central,Standard Table (ST) wards,SWARD,2596,193,344,,478
22006,00HNMZ,00HNMZ : East Cliff and Springbourne,Standard Table (ST) wards,SWARD,3106,297,334,,603
22007,00HNNA,00HNNA : East Southbourne and Tuckton,Standard Table (ST) wards,SWARD,2029,421,268,,597
22008,00HNNB,00HNNB : Kinson North,Standard Table (ST) wards,SWARD,2761,198,177,,585
22009,00HNNC,00HNNC : Kinson South,Standard Table (ST) wards,SWARD,2763,227,190,,577
22010,00HNND,00HNND : Littledown and Iford,Standard Table (ST) wards,SWARD,3079,464,398,,739
22011,00HNNE,00HNNE : Moordown,Standard Table (ST) wards,SWARD,3407,256,301,,769
22012,00HNNF,00HNNF : Queen's Park,Standard Table (ST) wards,SWARD,3288,296,408,,745
22013,00HNNG,00HNNG : Redhill and Northbourne,Standard Table (ST) wards,SWARD,2984,204,241,,667
22014,00HNNH,00HNNH : Strouden Park,Standard Table (ST) wards,SWARD,2493,300,256,,574
